img_1,img_2,label,dir
c_1_18.jpg,c_1_22.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_1_task-443-annotation-245-by-1-tag-deforest-0.png,10025_2
c_2_18.jpg,c_2_22.jpg,10025_2\project-26-at-2023-11-12-15-17-bfb23acb\c_2_task-443-annotation-245-by-1-tag-deforest-0.png,10025_2
c_0_0.jpg,c_0_4.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_0_task-444-annotation-246-by-1-tag-deforest-0.png,10027_0
c_1_0.jpg,c_1_4.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_1_task-444-annotation-246-by-1-tag-deforest-0.png,10027_0
c_2_0.jpg,c_2_4.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_2_task-444-annotation-246-by-1-tag-deforest-0.png,10027_0
c_0_4.jpg,c_0_6.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_0_task-445-annotation-247-by-1-tag-deforest-0.png,10027_0
c_1_4.jpg,c_1_6.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_1_task-445-annotation-247-by-1-tag-deforest-0.png,10027_0
c_2_4.jpg,c_2_6.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_2_task-445-annotation-247-by-1-tag-deforest-0.png,10027_0
c_0_6.jpg,c_0_7.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_0_task-446-annotation-248-by-1-tag-deforest-0.png,10027_0
c_1_6.jpg,c_1_7.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_1_task-446-annotation-248-by-1-tag-deforest-0.png,10027_0
c_2_6.jpg,c_2_7.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_2_task-446-annotation-248-by-1-tag-deforest-0.png,10027_0
c_0_7.jpg,c_0_8.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_0_task-447-annotation-249-by-1-tag-deforest-0.png,10027_0
c_1_7.jpg,c_1_8.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_1_task-447-annotation-249-by-1-tag-deforest-0.png,10027_0
c_2_7.jpg,c_2_8.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_2_task-447-annotation-249-by-1-tag-deforest-0.png,10027_0
c_0_8.jpg,c_0_15.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_0_task-450-annotation-250-by-1-tag-deforest-0.png,10027_0
c_1_8.jpg,c_1_15.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_1_task-450-annotation-250-by-1-tag-deforest-0.png,10027_0
c_2_8.jpg,c_2_15.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_2_task-450-annotation-250-by-1-tag-deforest-0.png,10027_0
c_0_15.jpg,c_0_18.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_0_task-452-annotation-251-by-1-tag-deforest-0.png,10027_0
c_1_15.jpg,c_1_18.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_1_task-452-annotation-251-by-1-tag-deforest-0.png,10027_0
c_2_15.jpg,c_2_18.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_2_task-452-annotation-251-by-1-tag-deforest-0.png,10027_0
c_0_18.jpg,c_0_21.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_0_task-454-annotation-252-by-1-tag-deforest-0.png,10027_0
c_1_18.jpg,c_1_21.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_1_task-454-annotation-252-by-1-tag-deforest-0.png,10027_0
c_2_18.jpg,c_2_21.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_2_task-454-annotation-252-by-1-tag-deforest-0.png,10027_0
c_0_21.jpg,c_0_27.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_0_task-455-annotation-253-by-1-tag-deforest-0.png,10027_0
c_1_21.jpg,c_1_27.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_1_task-455-annotation-253-by-1-tag-deforest-0.png,10027_0
c_2_21.jpg,c_2_27.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_2_task-455-annotation-253-by-1-tag-deforest-0.png,10027_0
c_0_27.jpg,c_0_30.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_0_task-457-annotation-254-by-1-tag-deforest-0.png,10027_0
c_1_27.jpg,c_1_30.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_1_task-457-annotation-254-by-1-tag-deforest-0.png,10027_0
c_2_27.jpg,c_2_30.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_2_task-457-annotation-254-by-1-tag-deforest-0.png,10027_0
c_0_30.jpg,c_0_31.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_0_task-458-annotation-255-by-1-tag-deforest-0.png,10027_0
c_1_30.jpg,c_1_31.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_1_task-458-annotation-255-by-1-tag-deforest-0.png,10027_0
c_2_30.jpg,c_2_31.jpg,10027_0\project-27-at-2023-11-12-17-27-0161f893\c_2_task-458-annotation-255-by-1-tag-deforest-0.png,10027_0
c_0_0.jpg,c_0_1.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_0_task-459-annotation-256-by-1-tag-deforest-0.png,10030_0
c_1_0.jpg,c_1_1.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_1_task-459-annotation-256-by-1-tag-deforest-0.png,10030_0
c_2_0.jpg,c_2_1.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_2_task-459-annotation-256-by-1-tag-deforest-0.png,10030_0
c_0_1.jpg,c_0_3.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_0_task-460-annotation-257-by-1-tag-deforest-0.png,10030_0
c_1_1.jpg,c_1_3.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_1_task-460-annotation-257-by-1-tag-deforest-0.png,10030_0
c_2_1.jpg,c_2_3.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_2_task-460-annotation-257-by-1-tag-deforest-0.png,10030_0
c_0_3.jpg,c_0_4.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_0_task-461-annotation-258-by-1-tag-deforest-0.png,10030_0
c_1_3.jpg,c_1_4.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_1_task-461-annotation-258-by-1-tag-deforest-0.png,10030_0
c_2_3.jpg,c_2_4.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_2_task-461-annotation-258-by-1-tag-deforest-0.png,10030_0
c_0_4.jpg,c_0_5.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_0_task-462-annotation-259-by-1-tag-deforest-0.png,10030_0
c_1_4.jpg,c_1_5.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_1_task-462-annotation-259-by-1-tag-deforest-0.png,10030_0
c_2_4.jpg,c_2_5.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_2_task-462-annotation-259-by-1-tag-deforest-0.png,10030_0
c_0_5.jpg,c_0_6.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_0_task-463-annotation-260-by-1-tag-deforest-0.png,10030_0
c_1_5.jpg,c_1_6.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_1_task-463-annotation-260-by-1-tag-deforest-0.png,10030_0
c_2_5.jpg,c_2_6.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_2_task-463-annotation-260-by-1-tag-deforest-0.png,10030_0
c_0_6.jpg,c_0_7.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_0_task-464-annotation-261-by-1-tag-deforest-0.png,10030_0
c_1_6.jpg,c_1_7.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_1_task-464-annotation-261-by-1-tag-deforest-0.png,10030_0
c_2_6.jpg,c_2_7.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_2_task-464-annotation-261-by-1-tag-deforest-0.png,10030_0
c_0_7.jpg,c_0_8.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_0_task-465-annotation-262-by-1-tag-deforest-0.png,10030_0
c_1_7.jpg,c_1_8.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_1_task-465-annotation-262-by-1-tag-deforest-0.png,10030_0
c_2_7.jpg,c_2_8.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_2_task-465-annotation-262-by-1-tag-deforest-0.png,10030_0
c_0_8.jpg,c_0_9.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_0_task-466-annotation-263-by-1-tag-deforest-0.png,10030_0
c_1_8.jpg,c_1_9.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_1_task-466-annotation-263-by-1-tag-deforest-0.png,10030_0
c_2_8.jpg,c_2_9.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_2_task-466-annotation-263-by-1-tag-deforest-0.png,10030_0
c_0_9.jpg,c_0_10.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_0_task-467-annotation-264-by-1-tag-deforest-0.png,10030_0
c_1_9.jpg,c_1_10.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_1_task-467-annotation-264-by-1-tag-deforest-0.png,10030_0
c_2_9.jpg,c_2_10.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_2_task-467-annotation-264-by-1-tag-deforest-0.png,10030_0
c_0_10.jpg,c_0_11.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_0_task-468-annotation-265-by-1-tag-deforest-0.png,10030_0
c_1_10.jpg,c_1_11.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_1_task-468-annotation-265-by-1-tag-deforest-0.png,10030_0
c_2_10.jpg,c_2_11.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_2_task-468-annotation-265-by-1-tag-deforest-0.png,10030_0
c_0_11.jpg,c_0_14.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_0_task-470-annotation-266-by-1-tag-deforest-0.png,10030_0
c_1_11.jpg,c_1_14.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_1_task-470-annotation-266-by-1-tag-deforest-0.png,10030_0
c_2_11.jpg,c_2_14.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_2_task-470-annotation-266-by-1-tag-deforest-0.png,10030_0
c_0_14.jpg,c_0_16.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_0_task-471-annotation-267-by-1-tag-deforest-0.png,10030_0
c_1_14.jpg,c_1_16.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_1_task-471-annotation-267-by-1-tag-deforest-0.png,10030_0
c_2_14.jpg,c_2_16.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_2_task-471-annotation-267-by-1-tag-deforest-0.png,10030_0
c_0_16.jpg,c_0_17.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_0_task-472-annotation-268-by-1-tag-deforest-0.png,10030_0
c_1_16.jpg,c_1_17.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_1_task-472-annotation-268-by-1-tag-deforest-0.png,10030_0
c_2_16.jpg,c_2_17.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_2_task-472-annotation-268-by-1-tag-deforest-0.png,10030_0
c_0_17.jpg,c_0_22.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_0_task-474-annotation-269-by-1-tag-deforest-0.png,10030_0
c_1_17.jpg,c_1_22.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_1_task-474-annotation-269-by-1-tag-deforest-0.png,10030_0
c_2_17.jpg,c_2_22.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_2_task-474-annotation-269-by-1-tag-deforest-0.png,10030_0
c_0_22.jpg,c_0_26.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_0_task-475-annotation-270-by-1-tag-deforest-0.png,10030_0
c_1_22.jpg,c_1_26.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_1_task-475-annotation-270-by-1-tag-deforest-0.png,10030_0
c_2_22.jpg,c_2_26.jpg,10030_0\project-28-at-2023-11-12-18-40-35e68755\c_2_task-475-annotation-270-by-1-tag-deforest-0.png,10030_0
c_0_12.jpg,c_0_13.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-479-annotation-271-by-1-tag-deforest-0.png,10033_0
c_1_12.jpg,c_1_13.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-479-annotation-271-by-1-tag-deforest-0.png,10033_0
c_2_12.jpg,c_2_13.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-479-annotation-271-by-1-tag-deforest-0.png,10033_0
c_0_13.jpg,c_0_14.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-480-annotation-272-by-1-tag-deforest-0.png,10033_0
c_1_13.jpg,c_1_14.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-480-annotation-272-by-1-tag-deforest-0.png,10033_0
c_2_13.jpg,c_2_14.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-480-annotation-272-by-1-tag-deforest-0.png,10033_0
c_0_14.jpg,c_0_15.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-481-annotation-273-by-1-tag-deforest-0.png,10033_0
c_1_14.jpg,c_1_15.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-481-annotation-273-by-1-tag-deforest-0.png,10033_0
c_2_14.jpg,c_2_15.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-481-annotation-273-by-1-tag-deforest-0.png,10033_0
c_0_15.jpg,c_0_16.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-482-annotation-274-by-1-tag-deforest-0.png,10033_0
c_1_15.jpg,c_1_16.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-482-annotation-274-by-1-tag-deforest-0.png,10033_0
c_2_15.jpg,c_2_16.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-482-annotation-274-by-1-tag-deforest-0.png,10033_0
c_0_16.jpg,c_0_17.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-483-annotation-275-by-1-tag-deforest-0.png,10033_0
c_1_16.jpg,c_1_17.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-483-annotation-275-by-1-tag-deforest-0.png,10033_0
c_2_16.jpg,c_2_17.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-483-annotation-275-by-1-tag-deforest-0.png,10033_0
c_0_17.jpg,c_0_18.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-484-annotation-276-by-1-tag-deforest-0.png,10033_0
c_1_17.jpg,c_1_18.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-484-annotation-276-by-1-tag-deforest-0.png,10033_0
c_2_17.jpg,c_2_18.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-484-annotation-276-by-1-tag-deforest-0.png,10033_0
c_0_18.jpg,c_0_19.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-485-annotation-277-by-1-tag-deforest-0.png,10033_0
c_1_18.jpg,c_1_19.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-485-annotation-277-by-1-tag-deforest-0.png,10033_0
c_2_18.jpg,c_2_19.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-485-annotation-277-by-1-tag-deforest-0.png,10033_0
c_0_19.jpg,c_0_21.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-487-annotation-278-by-1-tag-deforest-0.png,10033_0
c_1_19.jpg,c_1_21.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-487-annotation-278-by-1-tag-deforest-0.png,10033_0
c_2_19.jpg,c_2_21.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-487-annotation-278-by-1-tag-deforest-0.png,10033_0
c_0_21.jpg,c_0_22.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-488-annotation-279-by-1-tag-deforest-0.png,10033_0
c_1_21.jpg,c_1_22.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-488-annotation-279-by-1-tag-deforest-0.png,10033_0
c_2_21.jpg,c_2_22.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-488-annotation-279-by-1-tag-deforest-0.png,10033_0
c_0_22.jpg,c_0_23.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-489-annotation-280-by-1-tag-deforest-0.png,10033_0
c_1_22.jpg,c_1_23.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-489-annotation-280-by-1-tag-deforest-0.png,10033_0
c_2_22.jpg,c_2_23.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-489-annotation-280-by-1-tag-deforest-0.png,10033_0
c_0_23.jpg,c_0_24.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-490-annotation-281-by-1-tag-deforest-0.png,10033_0
c_1_23.jpg,c_1_24.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-490-annotation-281-by-1-tag-deforest-0.png,10033_0
c_2_23.jpg,c_2_24.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-490-annotation-281-by-1-tag-deforest-0.png,10033_0
c_0_24.jpg,c_0_25.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-491-annotation-282-by-1-tag-deforest-0.png,10033_0
c_1_24.jpg,c_1_25.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-491-annotation-282-by-1-tag-deforest-0.png,10033_0
c_2_24.jpg,c_2_25.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-491-annotation-282-by-1-tag-deforest-0.png,10033_0
c_0_25.jpg,c_0_26.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-492-annotation-283-by-1-tag-deforest-0.png,10033_0
c_1_25.jpg,c_1_26.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-492-annotation-283-by-1-tag-deforest-0.png,10033_0
c_2_25.jpg,c_2_26.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-492-annotation-283-by-1-tag-deforest-0.png,10033_0
c_0_26.jpg,c_0_27.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-493-annotation-284-by-1-tag-deforest-0.png,10033_0
c_1_26.jpg,c_1_27.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-493-annotation-284-by-1-tag-deforest-0.png,10033_0
c_2_26.jpg,c_2_27.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-493-annotation-284-by-1-tag-deforest-0.png,10033_0
c_0_27.jpg,c_0_31.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-497-annotation-285-by-1-tag-deforest-0.png,10033_0
c_1_27.jpg,c_1_31.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-497-annotation-285-by-1-tag-deforest-0.png,10033_0
c_2_27.jpg,c_2_31.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-497-annotation-285-by-1-tag-deforest-0.png,10033_0
c_0_31.jpg,c_0_33.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-499-annotation-286-by-1-tag-deforest-0.png,10033_0
c_1_31.jpg,c_1_33.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-499-annotation-286-by-1-tag-deforest-0.png,10033_0
c_2_31.jpg,c_2_33.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-499-annotation-286-by-1-tag-deforest-0.png,10033_0
c_0_33.jpg,c_0_34.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-500-annotation-287-by-1-tag-deforest-0.png,10033_0
c_1_33.jpg,c_1_34.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-500-annotation-287-by-1-tag-deforest-0.png,10033_0
c_2_33.jpg,c_2_34.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-500-annotation-287-by-1-tag-deforest-0.png,10033_0
c_0_34.jpg,c_0_35.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_0_task-501-annotation-288-by-1-tag-deforest-0.png,10033_0
c_1_34.jpg,c_1_35.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_1_task-501-annotation-288-by-1-tag-deforest-0.png,10033_0
c_2_34.jpg,c_2_35.jpg,10033_0\project-29-at-2023-11-12-19-20-8790c040\c_2_task-501-annotation-288-by-1-tag-deforest-0.png,10033_0
c_0_0.jpg,c_0_6.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_0_task-503-annotation-289-by-1-tag-deforest-0.png,10033_2
c_1_0.jpg,c_1_6.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_1_task-503-annotation-289-by-1-tag-deforest-0.png,10033_2
c_2_0.jpg,c_2_6.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_2_task-503-annotation-289-by-1-tag-deforest-0.png,10033_2
c_0_6.jpg,c_0_7.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_0_task-504-annotation-290-by-1-tag-deforest-0.png,10033_2
c_1_6.jpg,c_1_7.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_1_task-504-annotation-290-by-1-tag-deforest-0.png,10033_2
c_2_6.jpg,c_2_7.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_2_task-504-annotation-290-by-1-tag-deforest-0.png,10033_2
c_0_7.jpg,c_0_8.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_0_task-505-annotation-291-by-1-tag-deforest-0.png,10033_2
c_1_7.jpg,c_1_8.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_1_task-505-annotation-291-by-1-tag-deforest-0.png,10033_2
c_2_7.jpg,c_2_8.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_2_task-505-annotation-291-by-1-tag-deforest-0.png,10033_2
c_0_8.jpg,c_0_9.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_0_task-506-annotation-292-by-1-tag-deforest-0.png,10033_2
c_1_8.jpg,c_1_9.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_1_task-506-annotation-292-by-1-tag-deforest-0.png,10033_2
c_2_8.jpg,c_2_9.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_2_task-506-annotation-292-by-1-tag-deforest-0.png,10033_2
c_0_9.jpg,c_0_10.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_0_task-507-annotation-293-by-1-tag-deforest-0.png,10033_2
c_1_9.jpg,c_1_10.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_1_task-507-annotation-293-by-1-tag-deforest-0.png,10033_2
c_2_9.jpg,c_2_10.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_2_task-507-annotation-293-by-1-tag-deforest-0.png,10033_2
c_0_10.jpg,c_0_11.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_0_task-508-annotation-294-by-1-tag-deforest-0.png,10033_2
c_1_10.jpg,c_1_11.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_1_task-508-annotation-294-by-1-tag-deforest-0.png,10033_2
c_2_10.jpg,c_2_11.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_2_task-508-annotation-294-by-1-tag-deforest-0.png,10033_2
c_0_11.jpg,c_0_12.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_0_task-509-annotation-295-by-1-tag-deforest-0.png,10033_2
c_1_11.jpg,c_1_12.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_1_task-509-annotation-295-by-1-tag-deforest-0.png,10033_2
c_2_11.jpg,c_2_12.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_2_task-509-annotation-295-by-1-tag-deforest-0.png,10033_2
c_0_12.jpg,c_0_15.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_0_task-510-annotation-296-by-1-tag-deforest-0.png,10033_2
c_1_12.jpg,c_1_15.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_1_task-510-annotation-296-by-1-tag-deforest-0.png,10033_2
c_2_12.jpg,c_2_15.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_2_task-510-annotation-296-by-1-tag-deforest-0.png,10033_2
c_0_15.jpg,c_0_17.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_0_task-511-annotation-297-by-1-tag-deforest-0.png,10033_2
c_1_15.jpg,c_1_17.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_1_task-511-annotation-297-by-1-tag-deforest-0.png,10033_2
c_2_15.jpg,c_2_17.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_2_task-511-annotation-297-by-1-tag-deforest-0.png,10033_2
c_0_17.jpg,c_0_20.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_0_task-512-annotation-298-by-1-tag-deforest-0.png,10033_2
c_1_17.jpg,c_1_20.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_1_task-512-annotation-298-by-1-tag-deforest-0.png,10033_2
c_2_17.jpg,c_2_20.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_2_task-512-annotation-298-by-1-tag-deforest-0.png,10033_2
c_0_20.jpg,c_0_23.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_0_task-513-annotation-299-by-1-tag-deforest-0.png,10033_2
c_1_20.jpg,c_1_23.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_1_task-513-annotation-299-by-1-tag-deforest-0.png,10033_2
c_2_20.jpg,c_2_23.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_2_task-513-annotation-299-by-1-tag-deforest-0.png,10033_2
c_0_23.jpg,c_0_25.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_0_task-514-annotation-300-by-1-tag-deforest-0.png,10033_2
c_1_23.jpg,c_1_25.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_1_task-514-annotation-300-by-1-tag-deforest-0.png,10033_2
c_2_23.jpg,c_2_25.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_2_task-514-annotation-300-by-1-tag-deforest-0.png,10033_2
c_0_25.jpg,c_0_27.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_0_task-515-annotation-301-by-1-tag-deforest-0.png,10033_2
c_1_25.jpg,c_1_27.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_1_task-515-annotation-301-by-1-tag-deforest-0.png,10033_2
c_2_25.jpg,c_2_27.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_2_task-515-annotation-301-by-1-tag-deforest-0.png,10033_2
c_0_27.jpg,c_0_32.jpg,10033_2\project-30-at-2023-11-13-05-50-75dc8ea5\c_0_task-518-annotation-302-by-1-tag-deforest-0.png,10033_2
